,Deletion,Insertion,Pointing Game,Energy Pointing Game,Top-k Inter,Times
134,0.133806511759758,0.49499770998954773,1.0,0.11171795427799225,0.940000057220459,0.49714033500276855
135,0.15173658728599548,0.45369309186935425,1.0,0.32056230306625366,0.9333332777023315,0.5125736720001441
136,0.16969597339630127,0.4630157947540283,1.0,0.28495490550994873,0.9911110997200012,0.5106944760009355
137,0.06906718015670776,0.6853623986244202,1.0,0.14468392729759216,0.8822221755981445,0.5162579870011541
138,0.1421920359134674,0.6656838655471802,0.9230769230769231,0.35694557428359985,0.9517949223518372,0.5122535890004656
139,0.12225459516048431,0.8856385350227356,1.0,0.09250041842460632,0.9809523820877075,0.5290224899981695
140,0.12815721333026886,0.7421711087226868,1.0,0.2664721608161926,1.0,0.5155745499978366
141,0.07056093961000443,0.8486399054527283,1.0,0.06417220085859299,0.9600000381469727,0.5062035730006755
142,0.14647111296653748,0.6186488270759583,1.0,0.1170247346162796,0.996666669845581,0.5030567190005968
143,0.09521392732858658,0.7834061980247498,0.875,0.08571426570415497,0.875,0.5422455209991313
144,0.15053680539131165,0.5373196601867676,1.0,0.33405590057373047,0.9919999837875366,0.5143028290003713
145,0.15678651630878448,0.753959596157074,1.0,0.31561896204948425,1.0,0.511514834000991
146,0.15774792432785034,0.627779483795166,1.0,0.4132048785686493,1.0,0.5062061259995971
147,0.16742730140686035,0.7687873244285583,1.0,0.2714611887931824,0.957575798034668,0.5108994789989083
148,0.1077752485871315,0.7266054153442383,0.8888888888888888,0.2723526358604431,0.9466667175292969,0.5158703590022924
149,0.12628912925720215,0.7631030082702637,0.6666666666666666,0.028130246326327324,0.7066667079925537,0.4945197650013142
150,0.12720683217048645,0.7714056968688965,1.0,0.16594624519348145,0.9893333315849304,0.5161814420025621
151,0.0,1.0,0.0,0.0,0.0,0.2382912969987956
152,0.1540205478668213,0.5748732089996338,1.0,0.3063487708568573,0.9133332967758179,0.5256455950002419
153,0.09920641779899597,0.27605605125427246,1.0,0.0717974379658699,1.0,0.5097837119974429
154,0.12815868854522705,0.7165231704711914,1.0,0.2550163269042969,0.9933333396911621,0.5290415899980871
155,0.12319357693195343,0.8671755790710449,1.0,0.0067950827069580555,0.9199999570846558,0.5119384280005761
156,0.09754627197980881,0.8462392687797546,0.5,0.11489764600992203,0.8822221755981445,0.5116656169993803
157,0.08440752327442169,0.8417091965675354,0.8571428571428571,0.08095245063304901,0.8923810124397278,0.514710831001139
